id,user_id,date,start,end,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10
328,1c6710ad8cfd87237a3a4e3d87c7f9a8,2012-12-06,2012-12-06 15:55:19,2012-12-06 15:57:20,0,0,37,-6,-1,-7,0,0,-11,-1,-13,-14,-9,-14,-15,-13,-14,-12,0,-12,-13,0,-11,-14,0,-13,0,0,-14,-12
324,3f175f510e8fea6031c9bd4b73c3eb09,2012-12-06,2012-12-06 11:03:06,2012-12-06 11:05:30,0,3,0,8,4,0,0,0,20,19,-14,-8,-13,-15,-14,-14,-14,-14,-4,0,0,0,0,0,0,0,0,0,0,0
326,6d8d6eae3f589c141b86a5ab7864ede0,2012-12-06,2012-12-06 15:00:44,2012-12-06 15:04:26,100,76,76,52,96,130,104,104,118,26,-11,-10,-16,-12,-16,-11,-16,-15,-12,-15,-15,-7,-16,-16,-16,-16,-13,-15,-16,-10
327,d6b9171bf9d3341f93933a1e7e834260,2012-12-06,2012-12-06 15:13:51,2012-12-06 15:17:27,105,46,117,222,286,81,-17,49,76,-17,-13,-14,-16,0,-4,-17,-17,-17,-9,-17,0,0,0,-13,-14,0,-17,-13,-17,-19
330,ce531514f0d696e9164980b5567b0e91,2012-12-06,2012-12-06 16:13:57,2012-12-06 16:15:27,-16,-15,-14,-15,-16,-18,-5,-16,-16,-15,-16,-15,-17,-17,-17,-14,-15,-16,-16,-15,-16,-17,-16,-16,-16,-13,-7,-13,-16,-8
329,936cd040eec08741ca7e5a6deb308b78,2012-12-06,2012-12-06 16:00:30,2012-12-06 16:02:14,-18,-14,-16,-12,-5,-4,-7,-14,-9,0,-7,-15,-11,-12,-14,-15,-19,-18,-18,-16,-18,-16,-11,-14,-12,-17,-17,-15,-17,-16
332,e0d307b87e59649a168f328e828fa7e7,2012-12-07,2012-12-07 10:52:52,2012-12-07 10:55:16,34,5,-4,11,16,23,-4,12,13,23,-11,-11,-8,-11,-10,-12,-12,-8,4,2,0,2,-10,-9,-6,-5,-10,-12,-12,-11
344,115277367a7758c2609f23b15afffbaf,2012-12-13,2012-12-13 16:33:42,2012-12-13 16:36:25,19,20,27,35,30,22,15,35,18,20,0,-7,0,-6,-12,-12,-11,0,0,0,-8,-11,-10,-12,-12,-11,-12,-9,-8,-9
331,a158128ada856afe076c7749e7cd7d27,2012-12-07,2012-12-07 10:51:19,2012-12-07 10:53:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,c76f7efbcc00f156ab7ab18ca726fd09,2012-12-07,2012-12-07 11:07:49,2012-12-07 11:10:06,-8,-10,-9,-8,-7,-3,-11,-9,-10,-8,-9,-4,-9,-10,-4,-10,-6,-5,-9,-7,-8,-7,-9,-11,-6,-9,-8,-10,-8,-11
334,738c958941dd71899fa0e47a0b289881,2012-12-10,2012-12-10 11:08:34,2012-12-10 11:11:16,0,0,0,-4,18,0,0,0,0,0,-6,-4,-9,-7,0,-11,-5,0,0,-2,-10,-11,-10,-8,-9,-10,-4,0,-10,0
341,59d46eb33e4882c21e1f0037adc30d29,2012-12-11,2012-12-11 16:28:39,2012-12-11 16:30:47,-9,-11,0,0,0,20,-3,0,-1,-8,-12,-8,-9,-14,-11,-14,-15,-13,0,-11,-11,-11,-7,-14,0,-8,0,-12,-10,-11
335,f15e74e56482bb783b14850a01ca616d,2012-12-10,2012-12-10 11:35:18,2012-12-10 11:38:09,0,2,1,10,8,50,6,21,8,0,-10,-6,-1,-9,-11,-11,-11,-2,-6,-5,0,-6,-10,-6,-10,-11,-4,-6,-4,0
337,ee0be69a81921ca22af33dcacf356094,2012-12-11,2012-12-11 13:55:11,2012-12-11 13:57:38,14,4,13,20,28,9,92,10,5,13,-9,-11,-10,-15,-12,-15,-9,-10,-7,-11,0,6,3,3,6,5,3,0,2,-10
336,46dd0e92c7e4afbd25598abfed2016cd,2012-12-11,2012-12-11 13:51:08,2012-12-11 13:53:01,-15,-17,-12,29,10,-2,-16,5,1,12,-18,-17,-15,-17,-16,-17,-17,-12,-18,-15,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17
338,6420811402cde66b16e7b14f278fa2e6,2012-12-11,2012-12-11 16:02:52,2012-12-11 16:05:26,11,14,15,11,23,6,6,3,0,0,-12,-13,-14,-15,-15,-15,-15,-13,-11,-13,-11,-14,-13,-13,-11,-12,-13,-13,-6,-12
339,1beef8fc78362371d48330d77a7cbc3a,2012-12-11,2012-12-11 16:04:49,2012-12-11 16:07:19,34,21,23,-2,35,28,11,26,38,48,-13,-14,-9,-13,-14,-12,-11,-13,-8,-6,-12,-15,-10,-11,-9,-10,-12,-9,-11,-12
340,4860075332760a60f41e759b14ca75c0,2012-12-11,2012-12-11 16:15:55,2012-12-11 16:19:17,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,ead85a488787d60d65a22ebbe2dee2cc,2012-12-13,2012-12-13 14:41:15,2012-12-13 14:43:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,7b87f8f49243c427fa5954ecbf5f445d,2012-12-13,2012-12-13 16:22:48,2012-12-13 16:25:15,3,11,28,-5,20,-4,5,-4,8,0,-12,-14,-4,-7,-13,-11,-14,-15,0,-4,-7,-8,-12,-3,-11,-12,-4,-3,-6,-12
347,d4b45b2e107c2dc6d02609a9ba9be2bd,2012-12-18,2012-12-18 16:43:13,2012-12-18 16:45:38,0,0,-8,0,-4,-18,-11,0,0,-16,-16,-18,0,0,-16,-14,-11,0,-17,0,0,-16,-18,0,-3,-19,-17,0,-16,-19
345,92f1776d74e4e0619131f89b93af3dfe,2012-12-18,2012-12-18 14:35:21,2012-12-18 14:37:41,0,-9,0,-15,-4,29,-12,-6,-5,-10,-6,-11,-12,-14,-5,0,-8,-6,0,0,0,-12,0,0,0,0,0,0,-5,-15
346,f32cde0a6a426a60b6501d21d1ccfd37,2012-12-18,2012-12-18 15:55:18,2012-12-18 15:57:50,2,8,0,59,118,72,2,30,6,0,-14,-7,28,-12,-13,-12,-14,-12,-1,-12,-16,-10,-13,-9,-13,-13,-11,-13,-12,-9
349,ea591b4f4d9583268083d54090a00deb,2013-01-21,2013-01-21 14:03:52,2013-01-21 14:06:27,0,-2,6,0,0,0,6,0,0,11,-8,-8,-4,-10,-6,-6,-5,-6,-2,-1,0,-1,0,-1,-4,0,0,0,-1,0
348,3567dd983361b85786472f3ed7dedc26,2013-01-21,2013-01-21 13:49:07,2013-01-21 13:51:15,0,0,0,0,0,0,0,0,0,0,-13,-3,-5,-13,-15,-14,-9,-2,-5,-2,-6,-2,-4,-5,-2,-11,-2,-14,-4,0
350,6d6bec3aec57a42b9e3b3853d8161ff6,2013-01-21,2013-01-21 14:49:02,2013-01-21 14:51:10,-16,-15,0,-12,-14,0,-16,-16,-16,0,-14,-16,-15,-16,-8,-16,-15,-16,-15,-15,-12,-15,-16,-14,-17,-13,-15,-17,-12,-14
351,ad2ca7eedd1bb296499206c9211c3104,2013-01-21,2013-01-21 14:54:34,2013-01-21 14:56:44,-7,-11,-4,-6,0,-9,-6,-10,-8,-8,-6,-2,-11,-3,-4,-6,-8,-12,-8,-4,-4,-8,-6,-9,-10,-8,-11,-10,-10,-10
352,d669869217ac3148d1e3ff8b8dd97d3c,2013-01-21,2013-01-21 15:07:46,2013-01-21 15:09:39,-11,-8,-7,-7,-8,-7,-8,-8,-9,-8,-9,-10,-9,-12,-10,-11,-10,-11,-9,-8,-11,-12,-11,-11,-6,-9,-10,-8,-10,-8
353,cf63a2596afaf94862e29cb2608044a4,2013-01-21,2013-01-21 15:53:40,2013-01-21 15:55:50,27,10,4,37,12,3,5,23,30,-6,-14,-16,-10,-18,-17,-15,-18,-14,-6,-8,-10,2,-15,-9,-3,-12,-8,-9,-10,-14
354,a524ac49df7dfb17b1c376608e310028,2013-01-24,2013-01-24 11:07:02,2013-01-24 11:09:15,0,0,4,-7,4,10,6,0,0,2,-15,-20,-16,-12,-13,-19,-18,-15,-4,-7,0,0,0,0,-6,-5,5,0,4,0
357,e136c3728862f0939a191cd51deb87f6,2013-01-24,2013-01-24 14:14:59,2013-01-24 14:16:26,-18,-17,-15,-16,-5,-12,-15,-16,-17,-18,-14,-18,-15,-18,-17,-15,-14,-16,-15,-15,-14,-10,-14,-17,-16,-17,-16,-17,-16,-18
355,181bd4dacee0a35c47ce7bf9c7a089d7,2013-01-24,2013-01-24 14:10:15,2013-01-24 14:12:11,-12,-6,-9,-10,-3,-2,-10,-5,0,-8,-13,-11,-11,-14,-12,0,-13,-12,-10,-7,-12,-10,-5,-9,-6,-5,-8,-10,0,0
356,e4e18d5d6fa3c53b1908c3b980dbd334,2013-01-24,2013-01-24 14:12:31,2013-01-24 14:14:45,0,0,11,-2,-4,0,-11,-3,6,-10,-15,1,-14,-14,-16,-16,-15,-15,-7,-14,-6,-3,-13,-7,-13,-12,-8,2,-16,-13
358,ece7da13e11e72692f3eee87f798a6be,2013-01-24,2013-01-24 14:46:13,2013-01-24 14:48:32,21,20,-6,25,36,53,-5,46,7,31,-14,-13,-15,-16,-13,-14,-14,-12,-8,-12,-14,-16,-12,-13,-13,-12,-13,-14,-13,-14
359,b0b818f67523fc270e20e37a67561185,2013-01-24,2013-01-24 14:52:52,2013-01-24 14:55:38,24,15,25,0,17,21,8,0,13,-5,-5,0,-8,-7,-12,-8,-8,0,0,0,0,0,0,-8,-8,-10,0,0,0,0
360,1a78d1a4d38794bee4d217bccf5028db,2013-01-24,2013-01-24 16:25:18,2013-01-24 16:27:48,0,0,0,0,0,0,0,13,7,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2102c3d134f414f22346b78a5356d552,2013-01-24,2013-01-24 16:27:47,2013-01-24 16:31:12,74,95,128,86,110,95,9,81,86,23,-14,-12,-14,-17,-16,-13,-13,-14,-4,-9,-13,-10,-13,-14,-3,-12,-17,-14,-9,-15
362,58938ff21cb6ae8c229e0bd8c83753d7,2013-01-25,2013-01-25 10:47:19,2013-01-25 10:49:47,0,26,0,41,61,0,35,-7,0,0,-7,-13,-12,-13,-11,-15,-15,0,0,0,0,0,0,0,0,-12,0,-2,0,0
363,ed57b5610b351f420ac31cd17aade965,2013-01-25,2013-01-25 10:52:20,2013-01-25 10:54:48,55,5,49,5,-13,41,18,35,0,-12,-14,-12,-11,-14,-15,-15,-13,-14,-7,0,0,0,-8,-12,-6,0,-12,-8,-9,0
364,7fa8a335a077869cd74430c562c031ea,2013-02-04,2013-02-04 11:04:06,2013-02-04 11:06:46,14,5,3,11,8,13,5,9,14,8,-6,-11,-2,-7,-6,-10,-7,-6,4,-5,9,4,0,2,0,3,0,3,3,0
365,f90fc8ea9cfbb500dceda8e32c68b8bd,2013-02-04,2013-02-04 11:17:19,2013-02-04 11:20:18,29,75,31,15,44,7,30,59,29,6,-10,-12,-9,-6,-2,-7,-12,-1,0,0,0,0,0,1,0,0,1,12,0,0
366,1e486fa3aa63f86eca71f7069244e040,2013-02-04,2013-02-04 13:59:55,2013-02-04 14:01:59,0,-15,-11,-7,6,0,0,-12,6,-7,0,-11,0,-12,0,-5,0,-10,-5,-15,0,-12,0,0,-11,-7,-2,0,-13,-14
420,5f92d2752f43d256276476eb9e93d1b9,2013-02-07,2013-02-07 14:52:52,2013-02-07 14:54:29,-15,-12,-2,-14,-14,-12,-14,-13,-11,-16,-13,-17,-15,-13,-14,-14,-16,-17,-14,-13,-11,-12,-15,-14,-15,-12,-7,10,-14,-15
367,8f57f09899864020d3c73c582076f106,2013-02-04,2013-02-04 14:53:48,2013-02-04 14:56:38,15,0,16,4,0,0,25,0,0,18,-6,-11,12,-11,-10,-11,-11,-11,0,0,23,10,-8,-10,27,-3,-10,-5,11,-9
368,fab8ee2ed02555d58571d2da4e88a233,2013-02-04,2013-02-04 15:08:04,2013-02-04 15:10:29,4,25,24,0,18,0,11,19,30,35,-5,-4,-6,-1,-7,-5,-12,-8,0,0,-11,-9,-10,-11,-10,-12,-13,-11,-13,-12
369,196de72378df7631b98d8b41fc94b29c,2013-02-04,2013-02-04 15:10:39,2013-02-04 15:13:06,9,4,3,8,4,6,10,17,28,6,-9,-13,-9,-11,-14,-12,-16,-3,0,0,-2,-1,-7,-6,-3,0,0,-2,-3,-2
371,86b5b65266dac03b5acd65ea31ecf7a2,2013-02-04,2013-02-04 16:08:25,2013-02-04 16:09:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,a0a1e29f1d05c6d6817d5259310c2cad,2013-02-04,2013-02-04 16:04:36,2013-02-04 16:06:58,-9,0,35,0,0,0,-12,0,-3,0,0,0,0,0,0,0,0,0,-14,-15,0,0,0,-13,-11,0,-8,0,-15,-3
413,f213ceae5d6eb570e19c1aa7020cc7b4,2013-02-07,2013-02-07 11:01:35,2013-02-07 11:03:58,0,0,0,0,0,0,0,0,7,0,-8,0,0,-8,0,-7,0,-4,0,0,0,0,0,0,0,0,0,0,-9,0
415,d4eb9d8f8b8abc33de9a231e2bf6aa1f,2013-02-07,2013-02-07 11:29:08,2013-02-07 11:31:32,17,11,12,40,19,32,17,27,8,10,-6,-11,-13,-13,-8,-12,-13,-9,0,-11,-10,-13,0,-7,-10,-11,-8,-5,-1,-12
414,dbcb578f53960639b63cb4a2e94bfa78,2013-02-07,2013-02-07 11:22:30,2013-02-07 11:24:41,-9,-7,-8,-12,-9,-9,-8,-7,0,-7,0,-9,-9,-10,-9,-9,-7,-8,-10,-9,-9,-9,-9,-8,-9,-5,-6,-8,-8,-5
416,86e377d7a4d9684def326ab41e939a67,2013-02-07,2013-02-07 13:55:08,2013-02-07 13:57:37,24,-2,0,22,0,41,0,5,28,43,-3,0,5,-4,-8,-1,0,8,-5,17,-12,-13,-14,-10,-15,-14,-10,-4,-10,-6
417,4f121a95b6ac4c5c80fda953e4b2a7eb,2013-02-07,2013-02-07 14:10:22,2013-02-07 14:12:54,6,1,4,0,10,12,14,8,2,8,-14,-12,-10,-14,-7,-15,-11,-11,-5,-5,-9,-11,-9,-10,-13,-8,-5,-9,-4,-3
418,235defe8e1e61e8db7ee30721fa5b850,2013-02-07,2013-02-07 14:10:58,2013-02-07 14:13:00,-15,-16,-6,-12,-12,-9,-14,-14,-10,-9,-11,-12,-9,4,-10,-11,-12,-7,-11,-9,-13,-12,-14,-12,-12,-14,-10,-13,-14,-12
419,27fef1c3dff61fd9a710cbd9b7a02947,2013-02-07,2013-02-07 14:47:28,2013-02-07 14:49:06,-17,-19,-18,-10,-16,-17,-17,-18,-12,-11,-11,-20,-19,-15,0,-17,-17,-13,-18,-18,-17,-19,-18,-15,-18,-17,-19,-18,-12,-18
422,eef25b74c9e60f3c9dae4e356449c799,2013-02-07,2013-02-07 15:33:53,2013-02-07 15:35:30,-15,-13,-14,-14,0,-16,-14,-9,-7,-11,-13,-15,-11,-8,-16,-2,-11,-4,-16,-16,-14,-7,0,-13,-15,-12,-15,-15,-14,-8
421,782fb3fedd336570598d0d9deb283d34,2013-02-07,2013-02-07 15:01:53,2013-02-07 15:03:43,-14,-5,10,-2,-3,-6,2,-13,-14,-13,-15,-7,-7,-13,0,0,-1,3,-14,-12,-14,-12,-15,-14,-15,-16,-12,-14,-17,-15
423,88805c4ae3de9ba6fddc90fa7fdd3cd5,2013-02-07,2013-02-07 15:51:24,2013-02-07 15:53:54,5,14,22,-14,9,17,-16,4,6,-6,-18,-14,-11,-11,-16,-18,-18,-16,-14,-13,-16,24,-11,90,-10,22,1,2,6,44
424,9743e2d694f2031d5388dcc7b2dd246a,2013-02-07,2013-02-07 15:53:37,2013-02-07 15:55:15,-14,-16,-17,-4,-16,-16,-12,-14,-17,-16,-16,-15,-15,-14,-16,-13,-19,-15,-15,-15,-14,-16,-16,-14,-11,-14,-16,-16,-18,-15
425,19744f852c3d24bec8ff6ee62b8a0ba1,2013-02-07,2013-02-07 16:01:15,2013-02-07 16:03:47,14,39,31,-1,29,36,5,30,19,17,-13,-13,-13,-11,-13,-14,-15,-7,3,-6,-6,-4,-4,-2,-11,-4,2,0,4,0
428,de6b1750add65ba5fa768e84cd55ad51,2013-02-08,2013-02-08 11:24:41,2013-02-08 11:27:05,0,-5,0,0,13,0,0,0,0,29,-8,-7,0,-12,-2,-12,-12,0,0,0,0,0,-12,-13,-7,-8,0,-7,-6,-7
427,28e6747d2e0b347986bb7e16b3c8c148,2013-02-08,2013-02-08 11:24:18,2013-02-08 11:26:54,0,-11,0,-10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
426,ac555f34aad6691cf7eb31080ddfacdc,2013-02-08,2013-02-08 10:56:47,2013-02-08 10:59:24,29,0,0,26,11,0,19,0,3,36,-2,0,-3,-12,-4,-11,-9,0,10,-4,0,7,-3,-9,0,-5,0,0,0,0
430,382c25354eec748b26cec8b0bb0e62ba,2013-02-08,2013-02-08 15:32:49,2013-02-08 15:35:14,0,0,0,0,18,0,20,0,24,0,-11,-11,-8,-15,-15,-16,-14,-11,0,-8,0,-10,0,-11,-13,-1,0,-9,0,0
431,a6bca9cb65f4c4550f4e7df71e88bbbb,2013-02-08,2013-02-08 15:46:56,2013-02-08 15:49:05,2,13,12,7,8,2,-1,6,6,0,-15,-16,-11,-14,-17,-10,-17,-14,5,-12,0,-7,-5,-11,12,-15,-6,-7,7,-2
432,6b7931506fc0d2c2f67d8716abdf744e,2013-02-08,2013-02-08 16:32:22,2013-02-08 16:34:28,-5,-9,0,-13,0,-13,-13,-11,0,-11,0,0,-6,-4,0,-6,0,0,0,-11,-8,0,0,0,0,-4,-6,-8,-5,-5
429,ced30b173509b65abcb4c88728260981,2013-02-08,2013-02-08 15:31:14,2013-02-08 15:34:21,29,16,41,86,29,31,34,11,34,55,-5,-5,-5,0,-5,-2,-3,0,6,0,0,3,0,0,0,0,0,0,0,0
433,e5c08cc2aa15cc6576d4f1824d463620,2013-02-08,2013-02-08 16:46:11,2013-02-08 16:48:06,-7,12,4,2,-5,18,0,0,-7,0,-15,-16,-15,-15,-15,-16,-14,-17,-14,-15,-14,-6,-14,-16,-15,-7,-3,-14,-1,-15
373,142da5598b9de67aac580400e4538755,2013-02-05,2013-02-05 11:55:50,2013-02-05 11:57:41,-15,-14,-14,-13,-13,-14,-14,-15,-13,-6,-14,-12,-13,-15,-14,-14,-13,-15,-14,-13,-14,-12,-14,-16,-13,-13,-15,-13,-13,-15
372,1b28e53e2089735f270e9a971e14a456,2013-02-05,2013-02-05 11:48:49,2013-02-05 11:51:10,17,10,9,12,18,6,6,0,2,7,-9,-12,-9,-14,-13,-12,-12,-9,-4,-13,-12,-14,-6,-3,-14,-13,0,-13,-9,-9
374,54cf62c9bc47cc76a563769ccac9450c,2013-02-05,2013-02-05 12:05:34,2013-02-05 12:07:46,-8,-6,-6,-8,-5,-5,-6,-6,-5,-8,-6,-5,-5,0,-6,-6,-1,-7,-4,-8,-3,-4,-2,-6,-6,-6,-8,-5,-6,-5
377,cc8f3fb959aa4c618a556d941b384cdb,2013-02-05,2013-02-05 13:21:26,2013-02-05 13:24:15,5,28,9,-6,-7,43,-7,3,-7,30,-8,-9,-8,-12,-10,-13,-10,-8,-5,-10,-6,0,8,6,22,6,6,-1,5,3
375,a95b42d0c9779c5a05a730fc6c48335e,2013-02-05,2013-02-05 13:17:23,2013-02-05 13:18:56,-16,-16,-11,-16,-15,-16,-17,-13,-16,-13,-16,-15,-12,-12,-15,-14,-14,-16,-13,-12,-16,-16,-18,-18,-12,-10,-10,-18,-16,-14
376,678656c1e03d748b253346e155211702,2013-02-05,2013-02-05 13:17:11,2013-02-05 13:19:40,-6,0,0,0,0,0,0,-6,0,0,-5,3,5,0,12,2,33,38,0,-8,-8,-10,-12,-12,-12,-8,-10,-11,-12,-12
379,f576ebeb1fabf7f4773b05915850c0ac,2013-02-05,2013-02-05 13:33:50,2013-02-05 13:36:04,2,26,4,4,16,2,8,4,3,10,-14,-13,-11,-15,-17,-16,-12,-3,0,-5,0,-14,-9,-13,-14,-15,-11,-6,-13,-1
380,bc1c2b58660a557fbe2bb97bf6280d8a,2013-02-05,2013-02-05 13:45:30,2013-02-05 13:47:43,0,0,0,0,0,0,0,0,0,0,-11,-12,-12,-14,-13,-14,-13,-12,-7,-7,-7,-11,-13,-12,-9,-11,-8,-8,-8,-9
378,8edf6922653039f34493d10a57f51de1,2013-02-05,2013-02-05 13:27:40,2013-02-05 13:30:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-3,-5,-4,-2,-3,-2,-2,-2
383,31a8ab3ca076ad0b137362f04d132c79,2013-02-05,2013-02-05 14:54:52,2013-02-05 14:56:47,16,0,-15,13,15,8,0,0,6,-6,-11,-12,-15,-17,-13,-16,-13,-11,-8,0,-15,-14,-13,-7,-12,-12,-14,-12,-11,-13
382,337dfec61062c9230f3a86e410c72231,2013-02-05,2013-02-05 14:44:23,2013-02-05 14:46:33,3,-16,0,11,77,14,-7,1,8,3,-12,-17,0,-19,-9,-14,-16,-17,-14,2,-6,-10,-18,0,0,-14,-9,0,-8,-14
384,8e8ed52466955632ba5068021e0c3a4a,2013-02-05,2013-02-05 14:58:05,2013-02-05 15:00:37,-4,-6,-2,-10,0,0,-7,-9,0,-3,-8,0,-11,-9,-8,-9,-6,-9,-2,-6,-4,-7,0,-3,-2,-6,-5,-4,-2,0
381,348464311007327067f7b37d59b4aefb,2013-02-05,2013-02-05 14:37:17,2013-02-05 14:39:24,0,0,-12,0,16,0,1,-6,0,0,0,-15,-14,-16,-16,-17,-15,-15,-4,6,0,0,-8,-10,-13,-9,-5,-12,0,-5
387,160fed0a5fb3648e1f64088ef3b87803,2013-02-05,2013-02-05 15:15:10,2013-02-05 15:17:19,-15,0,0,0,-2,0,0,-9,0,0,-9,-9,0,-7,0,-8,-12,9,0,0,0,-13,13,-5,0,0,0,9,-10,0
385,0728d35e1bd7c99dfa6be733cc88a8ba,2013-02-05,2013-02-05 14:59:26,2013-02-05 15:01:44,0,-2,0,4,8,0,0,0,4,0,-11,-14,-8,-13,-13,-13,-14,-8,-3,-3,-12,0,-8,-11,-4,-12,-4,-4,-3,-4
386,10130b23fd595998d727e1b69f0e26c0,2013-02-05,2013-02-05 15:07:23,2013-02-05 15:09:25,-3,1,-2,0,0,0,-3,-5,-1,-5,-13,-3,-11,-10,-10,-14,-14,-8,0,-5,0,-5,-11,-11,-13,-5,-14,-10,0,-4
391,2ba9aa29d1ad92efcc8e865a457acbc9,2013-02-05,2013-02-05 23:27:15,2013-02-05 23:30:36,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0
389,c8c50f8e172d61464cde25cb6640f90a,2013-02-05,2013-02-05 17:11:08,2013-02-05 17:13:43,-8,-8,-11,-6,-6,-12,-8,-11,-10,0,0,0,-3,-6,0,-10,0,21,0,-10,0,0,-6,0,-8,-6,-7,-9,-8,-9
388,2534f2c1fbd85c036247eba5b25f3bd9,2013-02-05,2013-02-05 17:03:45,2013-02-05 17:06:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,5682ac46982e2c15965a697397fcc01e,2013-02-05,2013-02-05 17:15:27,2013-02-05 17:17:33,0,0,0,0,0,0,-9,0,0,0,-8,-9,-9,-10,-10,-12,-8,-9,-12,-6,-11,-12,-11,-10,-9,-10,-11,-12,-10,-8
393,ce58410b4e5515281e1e78c8e05f508c,2013-02-06,2013-02-06 11:48:44,2013-02-06 11:51:24,6,4,8,8,9,11,0,6,9,17,-13,-14,-13,-13,-14,-14,-14,-13,0,-5,-3,0,-14,0,-11,-7,0,3,0,0
392,bc0b8483e8190cc81b9c5735b1f459f7,2013-02-06,2013-02-06 11:47:28,2013-02-06 11:49:41,19,11,6,14,21,15,-10,16,12,-10,-11,-12,-12,-14,-13,-12,-14,-12,2,1,-12,0,-12,-11,-11,0,13,5,0,-9
395,8b1a2e7ae897a85ef4583b64a3bcaa22,2013-02-06,2013-02-06 12:02:30,2013-02-06 12:04:07,-13,-18,-13,-12,-14,-13,-16,-14,-12,-13,-14,-14,-11,-15,-14,-13,-13,-14,-13,-13,-14,-15,-18,-15,-16,-16,-16,-16,-16,-17
394,bd8e9ad3fe902658dd6632cff6181b1b,2013-02-06,2013-02-06 11:59:32,2013-02-06 12:01:55,0,0,0,0,0,0,0,0,0,0,0,-6,0,-5,-7,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,-4
396,b0f71ab75daf39457e1d713ed6dfeff4,2013-02-06,2013-02-06 12:04:08,2013-02-06 12:06:02,0,0,0,0,0,0,0,2,0,-2,-17,-17,-12,-15,-17,-17,-17,-18,-16,-12,-16,-14,-11,-15,-17,-17,0,-13,0,-2
399,6aed6f86c873a757ba679e1e0e180ea6,2013-02-06,2013-02-06 13:24:34,2013-02-06 13:26:56,10,10,11,10,9,10,18,6,9,9,-14,-10,-11,-14,-12,-12,-9,-13,0,-3,1,-7,0,6,-4,2,4,0,2,3
398,fcfe5226ca2e621edc4640bb5b6ab8ea,2013-02-06,2013-02-06 13:16:27,2013-02-06 13:18:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,be187435669d6332daac33ce1e0ac483,2013-02-06,2013-02-06 13:32:06,2013-02-06 13:34:12,-10,-13,0,-8,0,0,0,0,-11,-13,-10,0,-9,-12,0,-15,-11,-11,-7,-13,0,0,-7,0,-3,-12,-10,0,-12,-14
404,34224d551d787873b2553929cf51ee89,2013-02-06,2013-02-06 15:00:48,2013-02-06 15:03:16,0,0,0,3,0,0,4,0,0,0,0,-9,0,-13,-12,-12,-9,0,0,0,0,0,0,0,21,0,0,0,0,0
401,9b5663eea5f095d299c5f63a3c14405e,2013-02-06,2013-02-06 14:40:21,2013-02-06 14:42:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-5,0,-2,0,0,0,0,0,0,0,0,0
403,6f99493105bcaebf59db3b8d551bff91,2013-02-06,2013-02-06 14:55:33,2013-02-06 14:58:53,117,68,46,38,174,42,47,134,58,33,-13,-16,-12,-13,-16,-13,-16,-13,0,-9,-10,-14,-14,-14,-13,-10,-14,-11,-15,-13
267,158a74a8d3c4696d2ae21c031b4c4d17,2012-11-22,2012-11-22 10:23:19,2012-11-22 10:25:32,24,17,4,13,17,13,12,5,15,0,-14,-14,-11,-16,-16,-15,-16,-15,-1,0,-15,-15,-16,-13,-14,-14,-17,-14,-16,-17
406,145d8e2e03733d8e6618c89b6cac85ad,2013-02-06,2013-02-06 15:06:43,2013-02-06 15:08:47,0,0,0,0,0,0,0,0,0,0,-13,-12,0,-13,-11,-12,-11,-11,-5,-8,-12,0,-12,-10,-9,-10,-9,-12,-12,-12
405,5fd24625efb6ba26539d45c9cdd083ec,2013-02-06,2013-02-06 15:05:40,2013-02-06 15:07:37,-14,-6,6,0,17,0,0,3,5,3,-15,-12,-14,-14,-14,-15,-15,-14,-12,-13,-14,-14,-15,-14,-15,-14,-15,-15,-15,0
407,e8a534c4eca17ef323ba518cbf1111c1,2013-02-06,2013-02-06 16:37:52,2013-02-06 16:40:08,1,4,12,1,9,2,2,0,1,4,-12,-14,-14,-16,-15,-16,-14,-11,-11,-10,-13,-11,-8,-12,-10,1,1,-9,-12,-1
